d j ʌ v	d'y'ave
m ə z uː m ə	mazuma
b ɪ ɡ i	biggy
f ɪ ə ɹ m ʌ ŋ ɡ ə ɹ	fearmonger
k ɑː ɹ b o ʊ h a ɪ d ɹ e ɪ t	carbohydrate
ɡ uː t͡ʃ iː n	guqin
s l ɛ d ə	sledder
m iː b ɜː r n	Meaburn
ɹ a ɪ n d	rind
d͡ʒ ɨ n o ʊ m	genome
s ə ɹ æ n d ə	Sarandë
d æ ʃ b o ə ɹ d	dashboard
f o ʊ t ɪ l	fauteuil
p l ɛ n t i ə s	plenteous
ɛ s ə t ɛ ɹ ɪ k	esoteric
m ɝ l ə n	merlon
t͡ʃ ɪ ɹ ɪ ŋ	cheering
t ə ɹ e ɪ n	terrain
t ɔ k ɪ ŋ	talking
s ɛ t l̩ ɚ	settlor
ɛ ə ɹ ə m	arum
p ʌ ʃ t ə ʊ	Pashto
p e ɪ n f ə l	painful
m ɛ ʒ ɚ d	measured
s k ɹ iː n	screen
k ə n d o ʊ l	condole
n o ʊ m	Nome
ɪ n s p ɚ e ɪ ʃ ə n	inspiration
m ɑ ɹ k s	marks
b ɛ ɹ i ɚ	barrier
p ɑ l m	palm
t ɹ ə p æ n	trapan
t͡ʃ a ɪ v	chive
ɡ ɪ b n ʌ t	gibnut
ɡ ə z ɛ l ʃ a f t	Gesellschaft
k ə r æ t ə k ə s	Caratacus
m o ʊ ɡ ə l	mogul
p ʌ ŋ k ə w ɑ l ə	punkahwallah
l ɑ ɡ l æ ŋ	loglang
f l ʌ k t͡ʃ uː e ɪ ʃ ə n	fluctuation
t͡ʃ æ v z	chavs
d͡ʒ ə b ɹ o ʊ n i	jabroni
z ɑ ɹ p	Zarp
m e ɪ l ə	malar
v æ s ɪ l e ɪ ʃ ə n	vacillation
ɑ ɹ m ə t o ʊ l	armatole
j uː ʒ	yewzh
p ɹ a ɪ s	price
d ɛ n e ɪ	Dene
d uː f ɚ	doofer
l ɝ n	learn
m ɑ ʒ ɑ ŋ	mahjong
n ɪ t p ɪ k	nitpick
a ɪ l iː n	Eileen
z a ɪ l ə ʊ m æ n s i	xylomancy
n o ʊ k h ɪ k	nokehike
ɪ n t ə ɹ e ɪ d͡ʒ ə n s i	interagency
p ʌ f t	puffed
ɪ p ɪ f n i	Epiphany
p a ɪ ɹ ə l ɔ ɪ d	pyraloid
d ʌ k s	dux
s iː z ə n ə l	seasonal
k ɒ k w ɒ f ə l	cockwaffle
æ l a ɪ z	Allies
k r æ p t	crapped
ɛ f ɚ t l ə s l i	effortlessly
b iː t͡ʃ n ʌ t	beechnut
ɡ ɑ d z	gods
ʌ n ɔ ɪ j ɪ ŋ l i	annoyingly
f ɔ ɪ l d	foiled
k w ɔ ɹ i	quarry
ɪ m p l ɪ s ɪ t	implicit
w ɑ s p ɪ ʃ	waspish
p ɑ p j ə l ɚ	popular
ɹ uː l	rule
ɛ m z	Ms
h ɑ k	hough
d͡ʒ ɛ ŋ k ɪ n	Jenkin
j ɔ ɹ	yore
s m uː d͡ʒ	smoodge
w ɛ d ə d	wedded
s p ɛ k j ə l ɚ	specular
n uː p iː d i ə	Nupedia
ə t æ k s	attacks
iː s t ɪ v e ɪ ʃ ə n	aestivation
ɡ ɹ ɪ m d ɑː ɹ k	grimdark
ɹ ɪ f j uː z d	refused
e ɪ k ɔ d e ɪ t	acaudate
s e ɪ n j o ʊ ɹ	señor
s æ ʃ e ɪ d	sacheted
p o ʊ s t p r ə s iː d͡ʒ ə r ə l	postprocedural
ɹ ɛ t ɹ ə f l ɛ k t ə ɹ	retroflector
i d i e ɪ ɡ ə s	aedeagus
ɛ m j ə l e ɪ t ə ɹ	emulator
p i ə n ɡ w ɑ n	Pianguan
æ d m a ɪ ɚ ɹ ɚ	admirer
ɹ ə d͡ʒ ɛ k ʃ ə n	rejection
k ɑ n v ɛ n t	convent
p ə t ɹ o ʊ l i ə m	petroleum
d͡ʒ e ɪ v	jave
d ɪ s v ɑː n t e ɪ d͡ʒ ə s	disvantageous
ɪ n d ɝ ɪ b ə l	endurable
ɡ l ɛ n z	glens
m ɝ s ɚ	Mercer
v æ l i ə m	Valium
l ə m j uː ɹ i ə	Lemuria
b l uː z ɔ̃ː	blouson
æ b d j u s ə s	abduces
l o ʊ l l i t ə	lolita
ɪ v ɛ n t j u æ l ɪ t i	eventuality
ʌ l s ɚ ə s	ulcerous
n ɪ n d͡ʒ ə	ninja
t͡ʃ æ ŋ t͡ʃ æ ŋ	Chengcheng
b ə s ɚ k	berserk
w ɪ t	whit
b a ɪ b ə l	bible
l ə d	lad
ɪ n d ɛ k s	index
ə m iː b ɪ k	amoebic
d i a ɪ s ɚ	deicer
k w ɒ d r ɪ v e ɪ l ə n t	quadrivalent
k ə n s t ɪ t͡ʃ u ə n s i	constituency
æ n ɪ k d o ʊ t s	anecdotes
z o ʊ ə	zoa
k iː n o ʊ t	keynote
f j uː t͡ʃ ə ɹ ɪ z ə m	futurism
ɛ ɹ i ə	area
p e ɪ l ɪ s t	paylist
s ɪ l i ɛ ɹ i	ciliary
t ɹ u d i	Trudy
d͡ʒ æ k i	jacky
ə v æ s t	avast
ə b j uː s ɪ d͡ʒ	abusage
m æ ɡ n æ n ɪ m ə s	magnanimous
m ɑ n t ɑ ʒ i s t	montagist
s w i t	sweet
ɪ n d o ʊ̯ t͡ʃ a ɪ̯ n ə	Indochina
h æ l ɪ f æ k s	Halifax
d͡ʒ ɛ ɹ i	Jerrie
k ɔ ɹ ə n e ɪ ʃ ə n	coronation
ɪ ɡ z æ d͡ʒ ə ɹ e ɪ ʃ ə n	exaggeration
j uː t ə ɹ a ɪ	uteri
s o ʊ l	Sol
s t æ n ə ɹ i	stannary
k ə n f l e ɪ ʃ ə n	conflation
i k o ʊ t ʊ ɹ ɪ z ə m	ecotourism
ə b z ɔ ɹ b ɪ d l i	absorbedly
s p a ɪ r o ʊ k i t ɒ l ɪ s ɪ s	spirochetolysis
ɑ ɹ ɛ s ɛ f ɛ s ɑ ɹ	RSFSR
s æ n d i	Sandie
t ɪ t ɪ v ɪ l	titivil
w ʌ t	wut
f ɪ l ɪ ŋ	filling
s ə b l ə k s e ɪ t	subluxate
ɹ ʊ k i	rookie
ɡ ʊ d l ə s	goodless
b ɪ ə ɹ ʃ iː b ə	Beersheba
w ɪ v ə ɹ n	wyvern
m ʊ s k ə d e ɪ	muscadet
t e ɪ m z	tames
ɡ ʌ v ə ɹ n ə ɹ ə t	governorate
v ɪ l e ɪ n	villein
p l æ n ə m o ʊ s	planemos
b l æ k b ɚ d	blackbird
ɪ ɡ w ɑ n ə	iguana
p ʌ b l ɪ ʃ ɪ ŋ	publishing
s ə ɹ ɪ n d͡ʒ	syringe
p ɑ l	Poll
n i o ʊ v ə d͡ʒ a ɪ n ə	neovagina
n æ ʃ ɪ z	gnashes
k ɹ ɛ s t ɪ ŋ	cresting
p ɹ ə z ʌ m p t͡ʃ u ə s	presumptuous
æ ɡ b ɑ d ə	agbada
d͡ʒ ɔː i	jawy
l a ɪ v s t ɑ k	livestock
ɒ n ɪ k ə ʊ m a ɪ k ə ʊ s ɪ s	onychomycosis
æ ɹ ɪ s	arris
æ p ɹ ɪ s a ɪ t ə b i n	apricitabine
m ɪ l ɒ d ɪ k	melodic
æ s ɚ t e ɪ n d	ascertained
iː v æ n d͡ʒ ɛ l ɪ k	evangelic
s ɪ s k	CISC
ɛ k s p ɹ ɛ ʃ ə n ə l	expressional
f ɪ n ɪ ʃ t	finished
f e ɪ z ɚ	phaser
ə k æ n θ o ʊ s ɛ f ə l ɪ d	acanthocephalid
t ə b uː l i	tabbouleh
s ʌ b s ɪ d i	subsidy
h æ ŋ ɡ z a ɪ ə t i	hangxiety
ɹ e ɪ n	rain
k ɔ ɹ s ɪ z	courses
ɪ n ɒ s k j ʊ l e ɪ t	inosculate
h æ k z o ʊ ɹ	haxor
b ə k ə ʊ n ɪ ə n	Baconian
j ɑː n j ɪ n ə	Janjina
ɪ n t ɑ ɡ l i o ʊ	intaglio
b ɹ ɪ ŋ z	brings
t æ ŋ d	tanged
b ɪ t p l e ɪ n	bitplane
ɪ n t ɹ ə v a ɪ t l̩	intravital
l ɔː n s t ə n	Launceston
p ɒ n t ə p ɹ iː ð	Pontypridd
p i t ɹ a ɪ n	Petrine
ə k æ m p s i ə	acampsia
w i l b æ ɹ o ʊ	wheelbarrow
ɪ k s t ɛ m p ə ɹ i	extempore
s ʌ m ə t	summit
ɛ v ə ɹ ɪ t	Everett
s t ɹ e ɪ t ə n ɚ	straightener
d iː ɛ m z ɛ d	DMZ
k e b ɹ ɑː d ə	quebrada
e ɪ b a ɪ ɑ t ɪ k	abiotic
d ɛ d f ɑ l	deadfall
k ɑ n d͡ʒ ə ɡ e ɪ t	conjugate
h ʌ ʃ t	hushed
p r o ʊ t ɪ s t	protist
ɹ ɪ m uː v ɚ	remover
ə ɹ e ɪ n z	arraigns
ɪ n t ə ɹ ə s t	interest
k o ʊ l b ɛ ɚ	Colbert
h a ɪ p ə ɹ t ə p ɒ l ə d͡ʒ i	hypertopology
k ɑ ŋ k j ə b a ɪ n	concubine
s æ k j ə l a ɪ	sacculi
d iː s ɪ n k ɹ ə n a ɪ z e ɪ ʃ ə n	desynchronization
æ t ə ʃ e	attache
p ɪ n o ʊ k i o ʊ	Pinocchio
w ɪ n d͡ʒ d	winged
s t ɹ e ɪ̯ n d	strained
k æ d h ɪ ə ɹ ɪ n	cadherin
æ l f ɹ iː k	Ælfric
p ə θ ɛ t ɪ k	pathetic
p ə d ɛ s t ɹ i ə s	pedestrious
f l u t ə m a ɪ d	flutamide
f l ɪ n d ə	flinder
k a ɪ l ə	Kyla
b ɔ ɪ l ɪ ŋ	boiling
a ʊ t p ʊ t ɪ ŋ	outputting
ɹ ʌ t i	rutty
p ɒ l ɪ θ iː ɪ z ə m	polytheism
s t e ɪ k h o ʊ l d ɚ	stakeholder
l ɑː t k ə	latke
f ʌ l m ɪ n e ɪ t	fulminate
d ɪ s ɛ n ʃ ə n	descension
a ʊ t l a ɪ n	outline
ʃ e ɪ o ʊ l	Sheol
b ɪ s ɛ t	beset
ɪ n æ n t i ɔː ɹ n ɪ θ a ɪ n	enantiornithine
k æ p s t ə n	capstan
e ɪ k l ɛ ə ɹ s iː s m ɒ̃ n	eclaircissement
n ɑ s t ɪ k	Gnostic
s ʌ n z	suns
h ʌ ɡ ə b l ɪ	huggably
t ɔ ŋ ɑ n	Tong'an
d͡ʒ ɑ b s t ɚ	jobster
ə l ɛ θ ɪ k	alethic
m ɔ d ə l	maudle
ɡ ɔ ɹ d͡ʒ ə ɹ ɛ t	gorgerette
a ɪ s o ʊ k ɑ ɹ b ɑ k s ə z ɪ d	isocarboxazid
b ɛ θ s e ɪ ɪ ɾ ə	Bethsaida
t͡ʃ ɔ ɪ s ɪ z	choices
θ e ɪ l iː n	phthalein
k ə n s t ɪ t͡ʃ u t ɪ v	constitutive
l ɛ s ə n	lesson
m ɚ ɡ w i	Mergui
k æ m f ɚ	camphor
p ɹ ɑ k j ə ɹ e ɪ t ɚ	procurator
ɡ ɪ m b ə l	gimble
m æ d l i	madly
ɔ θ ɔ ɹ ə t ɛ ɹ i ə n	authoritarian
ə k ɑ m p l ɪ ʃ m ə n t s	accomplishments
æ n ɪ s i d	aniseed
p l æ t ɪ p ʊ s	platypus
f iː n ə k ɪ s t ə s k ə ʊ p	phenakistoscope
l o ʊ f ɚ	loafer
b ɪ l ɔ ŋ z	belongs
s ɛ n t ɹ ə s a ɪ t	centrocyte
k æ n b ə ɹ ə	Canberra
p ʊ s i h w ɪ p	pussywhip
k o ʊ l æ b	collab
ɪ k s p ɛ n d ɪ t͡ʃ ɚ	expenditure
m e ɪ t͡ʃ i	maechi
s l o ʊ v æ k i ə	Slovakia
d ɑ k j ə m ɝ ʃ ə l	documercial
æ n s ə ɹ ɚ	answerer
æ m n ɪ s t i	amnesty
ʃ ɑ t ɡ ʌ n	shotgun
iː v n ɪ ŋ	evening
b æ k ɹ ɛ d	backread
m æ ɡ ə z iː n z	magazines
h ɛ l p t	helped
s t ɑː ʒ i ɛ ə ɹ	stagiaire
ɡ l æ d ɪ o ʊ l ə s	gladiolus
t æ b	tab
s ɚ d͡ʒ ɛ k t ɪ v	surjective
t ʌ f t ɪ d	tufted
h ɔː l s k ɒ t	Harlescott
ɛ n i ə s t a ɪ l	enneastyle
m u d ə s ɑ r ə f	mutasarrif
m ɪ l	mill
t ɝː s	terse
p o ʊ ɡ i	pogy
h a ɪ s t s	heists
k l ɔ ɡ	clog
l o ʊ f	loaf
l ɪ s ɛ n s ɛ f ə l i	lissencephaly
s k ə l æ s t ɪ k	scholastic
b æ k l o ʊ f ɪ n	baclofen
m ɪ k s ə ɹ	mixer
b ɪ f l iː	beflea
h ɛ n o ʊ θ i ɪ z ə m	henotheism
m ə n u b ɹ i ə m	manubrium
ɑ b k ɑ ɹ	abkar
f ɪ t s	fits
k ɹ iː ə s o ʊ t	creosote
l ə ɹ ɪ n d͡ʒ ə l	laryngeal
j ɑ ɹ d z	yards
h ɪ n t s	hints
k ə t æ f ə ɹ ə	cataphora
ɡ w ɑ ɹ ə	guara
ə b æ d n̩	Abaddon
d ɹ u s ɪ l ə	Drusilla
b ɹ iː z i	breezy
s uː p ə ɹ ɪ t ɜː ɹ n ə l i	supereternally
t uː n ɪ k	tunic
ɪ n k ʌ m b ɹ ə n s	encumbrance
m ʊ ɹ n ɪ ŋ	mourning
b ə ɹ ɪ s t ə ʊ	baristo
f iː b ə l	feeble
k ɪ ə ɹ ɡ ɪ s t ɑː n	Kyrgyzstan
k l ɑ n ə d iː n	clonidine
f l ə b ɛ l ə m	flabellum
h a ɪ p ɚ p l e ɪ ʒ ə	hyperplasia
ɪ n d o ʊ m ɛ t ə s ɪ n	indometacin
h o ʊ z	hose
m ə n j ɛ ɹ	meunière
e ɪ k ɑ ɹ p ə l ə s	acarpellous
ɹ ɒ n t	ront
ə k s ɛ s ə ɹ i	accessory
t ɛ n u ɪ s	tenuis
k ɹ ɒ n ə ʊ l ɛ k t	chronolect
d u m s e ɪ ɚ	doomsayer
s æ p ə d ɪ l ə	sapodilla
æ d m ɚ ə l	admiral
j o ʊ ɡ ɑ d	Yogad
j ɛ ə	yeah
ɡ ʌ l p s	gulps
s iː n ɹ i	scenery
h ɛ t ə ɹ ə n ɪ m	heteronym
ɪ n t ə l ɛ k t͡ʃ ʊ ə l	intellectual
ɹ uː b z	rubes
m ɪ z ɛ ə ɹ	misère
s ɒ l ɪ n ɔ ɪ d	solenoid
ɹ ʌ s ə f a ɪ̯ l	Russophile
s t ɪ ŋ ɹ e ɪ	stingray
l a ʊ d z ə	Laozi
b ɹ i f ɚ	briefer
s u n ɚ	sooner
m ɛ d l ɒ k	Medlock
ʃ ɪ p m ə n t	shipment
m æ k ɹ o ʊ v a ɪ ɹ ə s	macrovirus
h e ɪ l	Hale
ɹ u s o ʊ	Rousseau
ɡ a ɪ æ n ə	Guyana
ə m b ɛ d	embed
ð ɛ ə b ɪ h a ɪ n d	therebehind
ɹ ɪ v ə ɹ ɑ k s ə b æ n	rivaroxaban
ɑ s ɛ t i ə	Ossetia
v ɛ s p ɚ t a ɪ n	vespertine
d ɑː l i	Dali
ʌ n m a ɪ t	unmight
p ɹ ə t ɛ s t	protest
n ɛ k ə ɹ t ʃ ɪ f	neckerchief
b ɑ d ʒ	bodge
ɡ ɔː n ɚ	goner
k w ɑ l ɪ f ɪ k e ɪ ʃ ə n	qualification
æ p ɹ ə p o ʊ	apropos
p ɔ ɹ t ɹ e ɪ ə l	portrayal
ɡ l ɒ m	glom
ɑ ɹ ɡ a ɪ l	argyle
s t u d i o ʊ	studio
h æ v	have
ɡ ɔ ɹ d	gourd
ə m ɪ d ʃ ɪ p s	amidships
t ɪ t ɑː n i ə	Titania
ə n d͡ʒ ɔ ɪ	enjoy
ɛ ə ɹ	Ayer
d æ v ə t	davit
t ɹ ə d ɪ ʃ ə n	tradition
n ɑ ɹ k o ʊ s iː z	narcoses
b l a ɪ n d s a ɪ d	blindside
b ɹ æ k ɪ d æ k t ɪ l ə s	brachydactylous
ɪ m p ɹ ɛ s m ə n t	impressment
ɪ l ɪ d͡ʒ ɪ t ɪ m ə s i	illegitimacy
p o ʊ l t ɚ ɡ a ɪ s t	poltergeist
m ɪ z ə l i	mizzly
k ə m p ɪ n d͡ʒ	compinge
t ɜː ɹ p iː n	terpene
f l æ k s iː d	flaxseed
h ʌ m ə s	hummus
k ɑː d͡ʒ	kaj
ə ʊ t ɑː t ɑː ɹ ɑː	Otatara
d ɛ f ə n ə t	definite
m ɒ n t ʒ uː iː k	Montjuïc
k l ɔː ɹ ɪ θ ɒ k s ɪ f ɒ s	chlorethoxyfos
ɔ f ɪ ʃ	offish
ə k w a ɪ ə ɹ m ə n t	acquirement
ɪ n t ə ɹ ɛ s t ɪ d	interested
l ʌ ŋ z	lungs
ɪ n s a ɪ t	incite
t ɹ æ n z ɛ n d o ʊ θ i l i ə l	transendothelial
ɪ s t iː m d	esteemed
f o ʊ k l̩	focal
w ɑ n t ə n	wanton
ɒ b s t ɹ uː ə n t	obstruent
b ɪ b l i ɑ p ə l i	bibliopoly
s ə l ɪ ə ɹ i æ k	celeriac
ɡ ɑ n ə	Ghana
p ɹ ə v ɑ k ə t ɪ v	provocative
t a ɪ b ɪ ə ɹ i ə s	Tiberius
ɡ ʌ l p	gulp
ɑː ɹ t ɪ s t ɹ i	artistry
æ b s ə l j u t a ɪ z	absolutize
p l ʌ m z	plums
f ɹ o ʊ ɚ d	froward
m ɛ d l̩ ɚ	meddler
æ n j ə p l ɔ j d i	aneuploidy
w ɛ l ʃ m ɛ n	Welshmen
f a ʊ n d	found
s ɑ l j ə b ə l	soluble
h iː m ə t ɪ n ɪ k	hematinic
k l iː k	clique
ɑ b l a ʊ t ɪ ŋ	ablauting
b ɹ ɪ s ɫ	Bristle
m w ɑ	mwah
j u n ə s ɛ k s	unisex
k ʊ ŋ	ǃKung
t ɛ n ɪ s	tennis
s k j uː t	scute
m ʌ l ɪ n z	Mullins
v i l j ə n θ i k o ʊ	villancico
d͡ʒ i æ ŋ	Changjiang
w ɪ θ ɪ n	within
θ ɹ ɪ l ɚ	thriller
h ɪ n t͡ʃ k l ɪ f	Hinchcliffe
k æ ɹ ə l	carol
ɡ ɹ æ n j ə l ɝ ə t i	granularity
f ɹ æ n s ɪ s k ə n	Franciscan
s ə s t e ɪ n ə b l ɪ	sustainably
n ʌ n	nun
ɪ n ɪ ʃ ə t ɪ v	initiative
d ɑ s j e ɪ	dossier
v ɪ d j ə	vidya
d ɪ s f e ɪ ʒ ə	dysphasia
b e ɪ s b ɔ l	baseball
s ɪ m ɹ a ɪ t	cymrite
ɪ n s ɛ s t͡ʃ u ə s	incestuous
ɑ n ɪ s t l i	honestly
w ɛ n æ t͡ʃ iː	Wenatchee
r ʌ b ɚ n ɛ k ɚ	rubbernecker
p ɹ o ʊ l ɛ p t ɪ k	proleptic
ɡ ɹ æ s p ɪ ŋ	grasping
ɹ ʌ m i	rummy
b ʌ n d ə b ʌ s t	bundobust
ɹ ɪ v o ʊ k	revoke
p ɚ s p a ɪ ɚ	perspire
ɡ a ɪ n i s i ə m	gynoecium
t ɪ t͡ʃ ə b ə n t	titubant
k ɑː ɹ d uː n	cardoon
k æ n t	cant
a ɪ m z	Iams
ɹ ɛ n t ə l	rental
m ɪ n s ɪ z	minces
ə θ ɔ ɹ ə t i	authority
n ɛ ɹ ə l i	neroli
f e ɪ t	fete
æ s t ɹ iː ə	Astraea
m ə s k o ʊ ɡ iː	Muskogee
h ɛ d ɡ ɪ ə ɹ	headgear
æ n ɪ m æ d v ɝː ʃ ə n	animadversion
m ʌ s k ə l ʌ n d͡ʒ	muskellunge
k ə m o ʊ t e ɪ	kamote
h ɛ v i	heavy
p æ l ə m iː n o ʊ	palomino
ʌ p d e ɪ t ə b ɪ l ɪ t i	updateability
f ɹ a ʊ z i	frowsy
p ɚ f ɛ k t	perfect
p ɪ m ɛ n t o ʊ	pimiento
æ m h æ ɹ ɪ k	Amharic
k ɑː n t ɹ ə t ɑ̃	contretemps
s uː p ə ɹ æ d	superadd
s ɑ b	sob
ɪ n t ə ɹ m j ʊ ə ɹ d	intermured
ɔː l m a ɪ t i n ɛ s	almightiness
b ɔ s i	bossy
ə d͡ʒ ɛ s t	aggest
æ d͡ʒ ɪ t e ɪ ʃ ə n	agitation
ɔ ɹ	or
n iː l d	kneeled
e ɪ n t ʃ ə n t i	ancienty
ɪ z o ʊ l d ə	Isolde
ɹ i p ɹ a ɪ z	reprise
ɹ e ɪ ɒ n	rayon
s ɪ t i w a ɪ d	citywide
ɪ n t ɚ k ə n ɛ k t	interconnect
s n ɪ k ɪ t	snicket
θ ʌ ŋ ɡ ɹ i	thungry
f ɪ k s e ɪ ʃ ə n	fixation
ɪ n v ɑ l ə n t ɛ ɹ i	involuntary
d ɔ ɹ ɡ i	dorgi
ʃ ɹ o ʊ z b ə ɹ i	Shrewsbury
m æ n d ɪ l i ə n	mandylion
n o ʊ s i ə m	noseeum
p ɪ n ɪ ŋ z	pennings
s ə b d͡ʒ e ɪ s ə n s i	subjacency
ɹ o ʊ l	roll
h ɛ d ɪ ŋ	heading
d ɛ s t ɪ n	destin
ʌ p h ə ʊ l d	uphold
w ɪ ɚ d	weird
z ɛ n ə ɛ θ s a ɪ k ɑ l ə d͡ʒ i	xenopsychology
m ɪ k t͡ʃ ə ɹ e ɪ t	micturate
t͡ʃ a ɪ l d ɹ ɪ ə ɹ ɪ ŋ	childrearing
s t uː d͡ʒ	stooge
ə b z ɝ d l i	absurdly
j uː n iː æ t	Uniat
b l ʌ ʃ ɪ ŋ z	blushings
d͡ʒ o ʊ s ə f a ɪ t	Josephite
ɡ ə l a k t ə ʊ s	galactose
t ɪ l ɛ t ə m iː n	tiletamine
l æ m b d ə s ɪ z ə m	lambdacism
l ɛ k s ɪ k ɑ n	lexicon
v æ m b ɹ e ɪ s	vambrace
l æ ʃ ɪ z	lashes
t o ʊ n d	toned
s æ l v e ɪ ʃ ə n	salvation
d ɹ o ʊ n z	drones
k l æ v ɚ	claver
ə d͡ʒ ɛ k t ə	ejecta
d ɪ z a ɪ n z	designs
l uː k ɛ m ɪ k	leukemic
n ɑ ɹ k o ʊ k l ɛ p t ɑ k ɹ ə s i	narcokleptocracy
æ p s ɪ s	apsis
l ə ʊ k ə l a ɪ z	localize
h a ɪ ɹ ə s i	hæresy
ʌ n æ s ɚ t e ɪ n ə b l̩	unascertainable
k ɹ iː p s	creeps
n ɪ ŋ ʃ j ɑː	Ningxia
ɡ ɹ æ n d ɛ v ɪ t i	grandevity
m o ɹ t ɪ f ɪ k e ɪ ʃ ə n	mortification
ʌ p h æ ŋ	uphang
h ɒ t͡ʃ p ɒ t͡ʃ	hotchpotch
s t a ʊ t	stout
d͡ʒ æ z m ɪ n	jasmine
s ə ɹ æ ŋ ɡ uː n	Serangoon
ə b z ɔ ɹ b	absorb
æ m b ʊ ʃ ɪ ŋ	ambushing
k ə n t ɪ n j ʊ e ɪ ʃ ə n	continuation
k ə z ɑ t͡ʃ ɔ k	kozachok
m a k ə ɹ ə n iː ʒ ə	Macaronesia
ɹ ə m ɑː n i	Romani
p ɹ ɑ k ɹ ɪ t ɪ z ə m	Prakritism
m æ ɡ ə t s	MAGAts
k ɛ d ə	keddah
p a ɪ p a ʊ d ɚ	piepowder
l ɪ ŋ ɡ w ɪ s t ɪ k ə l i	linguistically
f ɔ ɹ ɛ k s	forex
l ɪ ɹ ɪ d	Lyrid
θ ɪ m b l ɪ ŋ	thimbling
n ə ɡ w ɑː l	nagual
b ɹ ə m ɪ n ə k ə l	brahminical
d ɪ s ɡ ʌ s t ɪ ŋ	disgusting
t ɛ m p t	tempt
ɡ l ɒ s a ɪ t ɪ s	glossitis
z o ʊ ɑ ɹ	zoar
ɹ ɪ f ɹ ɪ d͡ʒ ə ɹ e ɪ t	refrigerate
v ɚ b o ʊ s	verbose
æ k ə d ɛ m ɪ k l̩	academical
b l a ʊ z	blouse
l ɪ p s ɪ k	Leipsic
ə w e ɪ v	awave
s ɒ n ɪ t	sonnet
l o ʊ ɡ o ʊ d i d ə l i	logodaedaly
ɡ ɹ a ʊ t͡ʃ	grouch
d͡ʒ ɪ p	gyp
n j ʊ m æ t ɪ k	pneumatic
p ɔ l d ɹ ə n	pauldron
d ɪ s ɛ n t	descent
l æ n s ɪ z	lances
k ɹ e ɪ t s	crates
b a ɪ l ɪ ŋ ɡ j u ə l	bilingual
f ɚ ð a ɪ	forthy
ɛ k s f o ʊ l i e ɪ t	exfoliate
e ɪ n z w ɝ θ	Ainsworth
n ɑ ɹ ʍ ɑ l	narwhal
m ɪ s ə k e ɪ n i ə	misocainea
p ɹ o ʊ t ə ɹ o ʊ z o ʊ ɪ k	Proterozoic
p ɹ ɒ d j ʊ s ɔː ɹ ɪ ə l	producorial
b ə ɹ i t o ʊ	burrito
k uː l i	koolie
s t ɑ ɹ z	stars
ɡ ɪ l d z	gilds
ɪ k w a ɪ n ə l	equinal
k o ʊ l ɹ ɑ b i	kohlrabi
k ɑ n k w ɛ s t	conquest
p ɒ z i	posi
ɹ ɛ l ɪ k w ɛ ɹ i	reliquary
m ə ʊ ɪ z ə m	Mohism
ɹ iː s t e ɪ n	restain
m ɪ s l ʌ k	misluck
h uː t͡ʃ ɪ n	huqin
h ɪ d͡ʒ æ b	hijab
s i d͡ʒ	siege
b ɪ d e ɪ	bidet
k ə n d͡ʒ ɛ k t͡ʃ ɚ	conjecture
i d ɪ θ	Edith
k o ʊ ɛ k s t ɛ n s ɪ v	coextensive
b ʌ ɡ	bug
b o ʊ m ə n ʃ ɪ p	bowmanship
t æ p s	taps
s ɪ n d a ɪ æ s t ɪ k	syndyastic
h ɛ m ə ɹ ɪ d͡ʒ ɪ p ə ɹ ə s	hemorrhagiparous
s uː	sous
θ i l ɪ ə m	thelium
ɪ ŋ k a ʊ n t ɚ	encounter
k ʊ b ɛ ə ɹ ə	Kubera
ə ʊ v ə ɹ s ɪ t	oversit
ɹ ɑ d z	rods
d͡ʒ iː p	jeep
d iː b ʌ k ə l a ɪ z	debuccalize
t ʌ ɡ z	tugs
d ɪ z i z ɪ z	diseases
æ ɡ ə n i k	agonic
m̩	'm
n a ɪ n t i	ninety
b ɹ o ʊ s ə f	broseph
s e ɪ d ɚ	seder
s k ɹ i d z	screeds
b o ʊ ɡ i	bogey
w ɪ s p	wisp
l ə d iː n	Ladin
ɹ iː d ɪ l ɪ v ə ɹ	redeliver
p ɒ m i	pommy
f e ɪ n	feign
m i t ə ɹ	meter
w ɛ l ʃ	Welsh
b ʌ b ə	Bubba
ɪ n t ɚ m ɛ d ə l	intermeddle
ɑ f l ɛ t	offlet
s ɪ k ə n ɪ ŋ	sickening
æ b ə k ɑ	abaca
s k l ɪ ə ɹ æ k t ɪ n i ə n	scleractinian
s p e ɪ k	spake
p l æ n ɪ s f ɪ ɚ	planisphere
s t uː p	stupe
w ɑ t s ə n	Watson
p ɛ ɹ ə s ə n	parison
d a ɪ f ɛ n h a ɪ d ɹ ə m iː n	diphenhydramine
w ɑ ʃ ɪ ŋ	washing
θ a ɪ ɹ o ʊ h a ɪ ɔ ɪ d i a ɪ	thyrohyoidei
ɡ uː d͡ʒ ɒ n	goujon
m ɒ n ə k ɒ t ɪ l iː d ə n	monocotyledon
p l e ɪ n o ʊ	Plano
s ə ɹ i b ɹ ə m	cerebrum
ʌ n f æ ð m ə b ɪ l ɪ t i	unfathomability
f ɹ ɪ m ɛ s ə n t	fremescent
p ɑ m	pom
f ʊ l θ	fulth
ɹ iː f j uː l	refuel
ə l uː v i ə l	alluvial
